illian,migrt
29741216,20190512
29751937,20190706
29752747,20190529
29754029,20190619
29764842,20190601
29773769,20190601
29775535,20190621
29780650,20190502
29780813,20190525
29785253,20190727
29792442,20190505
29794152,20190711
29798434,20190711
29800262,20190801
29800649,20190703
29803939,20190703
29805989,20190801
29807322,20190601
29808117,20190601
29812233,20190801
29812753,20190603
29816970,20190626
29817797,20190703
29818556,20190609
29822603,20190801
29826538,20190701
29826566,20190708
29829189,20190803
29835012,20190815
29838463,20190601
29843406,20190816
29846200,20190601
29850070,20190728
29854981,20190601
29857360,20190701
29858024,20190817
29863159,20190713
29866028,20190602
29873003,20190727
29873485,20190707
29873997,20190602
29875146,20190801
29889008,20190701
29894188,20190808
29896062,20190604
29896152,20190715
29897891,20190703
29899711,20190620
29902883,20190706
29904306,20190701
29905869,20190802
29905945,20190622
29906449,20190810
29910659,20190801
29911167,20190525
29913342,20190718
29914270,20190801
29916461,20190805
29918881,20190801
29934948,20190609
29939181,20190707
29939564,20190630
29939736,20190605
29939972,20190814
29942260,20190601
29951076,20190702
29953731,20190608
29960068,20190601
29964861,20190627
29971495,20190601
29971603,20190703
29972750,20190701
29977725,20190728
29980445,20190617
29989482,20190601
29996255,20190609
29996988,20190706
29999760,20190811
30012077,20190601
30016403,20190620
30016669,20190708
30024020,20190507
30024031,20190806
30025675,20190606
30026001,20190731
30028431,20190701
30038602,20190520
30040507,20190802
30043961,20190703
30046912,20190812
30052496,20190602
30052754,20190701
30057186,20190528
30067291,20190808
30071666,20190606
30074283,20190619
30076432,20190602
30076533,20190601
30076791,20190717
30080366,20190802
30080686,20190801
30091317,20190701
30094019,20190611
30099973,20190806
30100410,20190615
30107372,20190616
30111203,20190601
30112614,20190810
30113494,20190501
30116715,20190714
30126062,20190612
30126370,20190723
30130516,20190726
30136905,20190604
30140988,20190701
30145637,20190801
30148871,20190805
30154776,20190703
30156227,20190603
30165184,20190607
30165640,20190706
30166341,20190601
30173536,20190611
30174255,20190712
30190589,20190717
30194355,20190803
30196212,20190705
30199571,20190806
30207944,20190602
30226024,20190605
30227074,20190601
30228492,20190810
30231138,20190801
30232543,20190601
30233013,20190714
30236618,20190713
30239603,20190520
30246959,20190629
30247215,20190701
30247936,20190803
30253021,20190601
30269085,20190707
30275248,20190604
30277258,20190601
30277868,20190712
30279515,20190601
30281928,20190609
30283599,20190629
30284058,20190704
30284162,20190619
30286265,20190717
30295224,20190823
30302706,20190601
30306747,20190801
30310307,20190513
30310833,20190801
30315672,20190802
30320886,20190702
30322219,20190801
30330506,20190706
30334887,20190606
30335372,20190601
30336141,20190523
30336276,20190607
30337312,20190803
30341827,20190603
30346236,20190504
30348900,20190721
30350784,20190527
30361461,20190817
30362848,20190715
30364538,20190801
30367533,20190724
30368452,20190727
30374945,20190608
30375961,20190612
30382960,20190716
30391630,20190701
30392540,20190810
30395000,20190713
30395164,20190621
30400412,20190608
30403366,20190714
30419803,20190708
30419982,20190728
30419987,20190606
30423331,20190706
30428407,20190615
30432049,20190601
30438233,20190711
30439288,20190618
30441895,20190701
30442091,20190731
30443884,20190703
30446457,20190801
30451899,20190801
30459924,20190701
30467757,20190801
30471686,20190727
30474225,20190821
30475256,20190511
30477363,20190603
30477373,20190628
30477585,20190801
30479520,20190701
30487681,20190801
30491552,20190701
30496919,20190804
30509983,20190818
30512918,20190603
30514585,20190713
30515365,20190614
30527103,20190811
30533461,20190701
30538709,20190601
30542405,20190601
30549680,20190804
30549690,20190801
30552789,20190707
30554226,20190601
30555781,20190701
30558971,20190629
30559578,20190701
30562084,20190804
30565315,20190602
30572138,20190626
30588686,20190701
30590353,20190609
30591279,20190804
30593364,20190523
30594765,20190617
30598291,20190701
30599133,20190701
30602053,20190505
30604322,20190608
30604720,20190603
30609579,20190601
30611339,20190519
30612559,20190714
30613353,20190731
30615119,20190509
30617759,20190604
30618758,20190628
30619937,20190608
30622127,20190701
30626538,20190704
30630365,20190726
30630538,20190709
30638352,20190720
30639259,20190713
30641869,20190607
30646954,20190519
30648225,20190722
30649684,20190702
30656631,20190702
30674522,20190612
30675417,20190601
30675449,20190604
30676186,20190808
30676786,20190727
30682190,20190706
30682862,20190601
30686717,20190807
30692398,20190813
30695258,20190702
30698628,20190707
30704020,20190517
30708956,20190702
30709835,20190717
30714019,20190630
30714209,20190811
30721368,20190711
30725219,20190602
30730958,20190602
30732495,20190629
30733574,20190731
30739902,20190623
30745036,20190727
30757371,20190723
30758219,20190610
30760509,20190701
30760560,20190801
30763757,20190804
30765576,20190613
30766109,20190701
30768719,20190523
30768719,20190523
30773604,20190701
30779891,20190701
30782168,20190725
30783608,20190821
30787448,20190710
30787749,20190801
30788661,20190702
30790088,20190803
30796639,20190706
30801984,20190701
30802250,20190819
30807283,20190712
30807856,20190812
30807942,20190807
30818949,20190601
30819939,20190804
30820426,20190601
30821978,20190804
30826571,20190703
30827989,20190603
30846166,20190714
30846365,20190604
30849030,20190606
30850466,20190702
30856980,20190721
30857576,20190620
30857952,20190528
30859537,20190502
30859939,20190701
30859984,20190523
30860973,20190601
30861320,20190505
30861923,20190601
30876750,20190611
30876862,20190619
30877034,20190601
30878192,20190729
30880900,20190601
30884766,20190702
30886130,20190601
30889318,20190511
30891667,20190601
30892607,20190531
30896011,20190602
30898128,20190718
30898211,20190601
30910711,20190702
30912559,20190601
30915184,20190714
30916634,20190705
30917463,20190706
30918257,20190502
30921921,20190803
30923727,20190615
30938970,20190803
30939296,20190601
30939853,20190701
30952059,20190630
30953404,20190530
30956560,20190813
30957841,20190803
30958894,20190601
30966809,20190709
30968185,20190820
30982379,20190601
30986471,20190703
30989584,20190505
30997555,20190706
30998033,20190613
30998189,20190803
30998234,20190615
30999916,20190601
31000401,20190712
31004929,20190801
31007951,20190706
31008088,20190603
31019721,20190602
31024021,20190812
31026041,20190802
31037582,20190702
31043950,20190808
31047599,20190701
31048508,20190602
31057191,20190710
31059648,20190610
31075071,20190701
31091039,20190609
31091815,20190502
31101348,20190717
31104738,20190601
31105300,20190601
31114489,20190602
31123518,20190711
31124187,20190618
31124730,20190622
31138987,20190818
31142588,20190812
31146447,20190711
31150507,20190801
31152561,20190711
31153292,20190601
31155710,20190701
31162173,20190601
31167202,20190714
31176010,20190702
31176425,20190626
31180593,20190703
31183330,20190606
31192170,20190611
31197078,20190520
31199021,20190628
31200284,20190706
31201974,20190801
31206674,20190505
31207267,20190801
31215088,20190801
31218895,20190801
31224104,20190702
31232340,20190701
31233876,20190707
31241150,20190523
31244618,20190701
31249437,20190719
31253579,20190601
31259727,20190725
31265477,20190601
31266416,20190801
31267633,20190701
31279505,20190528
31284154,20190601
31284930,20190620
31290146,20190601
31293349,20190802
31293433,20190622
31299847,20190710
31301927,20190507
31303556,20190801
31304016,20190601
31307195,20190713
31316851,20190729
31322903,20190801
31323737,20190721
31325125,20190614
31325305,20190804
31326397,20190703
31329619,20190613
31331313,20190601
31333085,20190606
31333346,20190705
31338144,20190601
31339590,20190605
31342590,20190705
31343392,20190702
31349066,20190701
31350403,20190703
31355717,20190813
31376212,20190701
31378948,20190715
31380576,20190724
31382105,20190512
31387354,20190701
31396002,20190807
31399370,20190703
31401474,20190717
31402131,20190605
31404874,20190610
31406745,20190701
31410771,20190801
31415893,20190521
31418343,20190801
31420718,20190701
31424658,20190602
31424697,20190628
31432398,20190723
31432404,20190801
31433260,20190801
31434526,20190605
31435961,20190805
31439959,20190621
31441795,20190703
31442569,20190602
31443467,20190620
31446092,20190607
31446973,20190604
31451092,20190801
31455749,20190809
31456402,20190624
31459475,20190701
31463841,20190804
31470634,20190701
31476553,20190728
31484728,20190701
31489241,20190601
31489506,20190710
31492533,20190629
31495257,20190608
31495772,20190607
31496964,20190704
31500503,20190704
31502839,20190601
31503206,20190513
31509187,20190729
31510312,20190805
31510860,20190708
31512873,20190601
31525387,20190623
31546646,20190808
31561581,20190605
31563761,20190801
31567416,20190801
31572323,20190803
31580564,20190801
31584265,20190704
31586210,20190624
31587080,20190601
31589015,20190703
31594418,20190715
31605299,20190707
31611248,20190802
31614091,20190701
31620270,20190702
31625617,20190704
31627199,20190801
31627560,20190701
31629007,20190720
31629612,20190710
31631024,20190608
31633776,20190701
31634200,20190707
31639524,20190603
31643621,20190717
31648215,20190801
31649510,20190607
31651143,20190801
31654658,20190701
31656308,20190617
31665249,20190801
31669622,20190805
31672764,20190508
31681022,20190601
31684898,20190708
31686483,20190704
31691928,20190615
31699644,20190602
31701174,20190615
31707900,20190808
31713919,20190707
31722935,20190704
31723190,20190608
31729717,20190801
31733115,20190801
31743225,20190616
31744537,20190804
31746271,20190601
31746724,20190801
31749158,20190622
31750536,20190805
31751070,20190601
31754441,20190729
31756221,20190713
31756677,20190801
31760736,20190507
31766987,20190726
31768938,20190610
31769539,20190615
31774266,20190601
31775062,20190711
31783537,20190617
31790061,20190801
31798379,20190801
31802098,20190620
31815986,20190712
31817018,20190705
31819529,20190726
31826192,20190707
31828272,20190603
31829061,20190717
31831862,20190601
31832913,20190808
31833953,20190801
31834165,20190601
31837884,20190722
31838626,20190702
31839858,20190808
31840203,20190801
31841336,20190723
31844617,20190720
31845762,20190706
31848421,20190702
31849529,20190703
31849809,20190727
31854092,20190807
31857424,20190601
31858203,20190620
31862663,20190601
31863762,20190501
31867135,20190701
31877494,20190801
31880604,20190527
31882598,20190713
31882699,20190701
31886356,20190801
31893255,20190714
31895548,20190801
31898679,20190511
31899474,20190801
31900118,20190727
31906837,20190720
31907538,20190601
31911449,20190804
31916582,20190801
31919982,20190529
31928112,20190530
31928786,20190601
31930522,20190531
31932036,20190804
31933448,20190801
31936491,20190804
31938693,20190701
31945414,20190715
31946086,20190801
31948749,20190801
31949023,20190801
31951835,20190705
31952834,20190713
31956017,20190601
31958620,20190804
31959143,20190513
31959390,20190606
31965495,20190701
31966141,20190801
31973414,20190728
31977545,20190607
31979674,20190518
31979906,20190706
31980630,20190608
31981061,20190601
31981430,20190810
31992527,20190727
31996492,20190701
31996714,20190604
31996846,20190627
31997643,20190601
31999306,20190801
32002197,20190810
32003532,20190607
32008172,20190601
32012301,20190705
32013710,20190713
32015270,20190606
32021245,20190611
32021268,20190702
32022427,20190608
32024634,20190622
32026991,20190801
32027839,20190701
32032918,20190718
32034735,20190608
32037240,20190705
32043441,20190601
32043717,20190704
32047733,20190623
32050439,20190702
32050786,20190714
32053365,20190705
32054603,20190701
32058742,20190801
32059188,20190602
32060100,20190721
32061429,20190616
32066486,20190706
32075418,20190503
32082354,20190802
32083542,20190614
32089707,20190707
32091816,20190702
32095244,20190503
32098863,20190529
32100056,20190810
32104758,20190715
32105320,20190529
32106696,20190702
32107660,20190607
32107712,20190701
32110278,20190712
32112565,20190501
32112975,20190727
32114095,20190802
32123265,20190720
32125970,20190801
32130931,20190521
32136550,20190702
32136995,20190702
32137272,20190603
32141916,20190510
32142696,20190801
32143170,20190510
32149084,20190608
32149214,20190716
32152492,20190615
32156334,20190707
32157475,20190509
32161853,20190802
32165894,20190803
32171188,20190701
32176713,20190526
32179882,20190524
32180115,20190630
32183502,20190718
32184408,20190718
32187037,20190702
32187251,20190619
32189802,20190602
32193608,20190601
32195907,20190608
32203471,20190606
32206260,20190701
32207445,20190801
32213090,20190601
32213572,20190803
32217211,20190507
32219697,20190701
32220539,20190720
32221179,20190701
32221352,20190601
32222696,20190701
32225244,20190804
32228603,20190602
32229701,20190607
32230397,20190628
32232747,20190601
32243785,20190805
32244948,20190818
32244995,20190708
32245665,20190710
32253950,20190701
32254297,20190806
32266222,20190719
32267299,20190705
32272379,20190802
32275643,20190611
32280547,20190706
32284213,20190703
32290877,20190703
32296109,20190707
32296491,20190523
32296505,20190701
32296666,20190602
32298706,20190803
32308281,20190601
32314716,20190617
32317409,20190609
32318233,20190727
32318850,20190606
32318886,20190806
32325138,20190601
32329520,20190714
32335076,20190714
32338084,20190810
32338671,20190501
32344246,20190615
32355299,20190520
32358558,20190709
32361453,20190801
